7th August 2004	3	12	23	30	36	37	35
4th August 2004	6	7	9	11	30	43	4
31st July 2004	3	21	31	40	43	49	23
28th July 2004	4	8	25	29	36	37	14
24th July 2004	6	13	17	19	24	29	35
21st July 2004	19	21	24	25	45	46	39
17th July 2004	10	18	23	26	41	43	42
14th July 2004	7	19	32	35	36	43	12
10th July 2004	4	26	30	31	48	49	23
7th July 2004	2	7	26	35	39	43	17
3rd July 2004	1	11	14	20	31	40	26
30th June 2004	2	21	31	32	41	49	7
26th June 2004	1	7	8	10	18	36	42
23rd June 2004	4	6	15	22	27	40	26
19th June 2004	1	33	40	41	45	48	46
16th June 2004	4	22	30	39	46	47	49
12th June 2004	4	10	28	29	30	46	2
9th June 2004	7	23	24	27	41	42	49
5th June 2004	12	13	17	26	43	45	11
2nd June 2004	1	4	20	21	26	43	7
29th May 2004	24	29	30	31	34	46	38
26th May 2004	14	35	37	44	46	48	13
22nd May 2004	1	11	12	15	32	46	20
19th May 2004	5	16	24	26	46	48	11
15th May 2004	21	24	30	32	40	41	7
12th May 2004	1	10	26	29	40	45	18
8th May 2004	4	7	24	39	43	44	23
5th May 2004	5	13	16	20	28	31	4
1st May 2004	8	21	24	26	34	38	14
28th April 2004	16	30	36	39	45	47	22
24th April 2004	4	6	15	22	23	27	25
21st April 2004	12	24	32	36	39	47	43
17th April 2004	11	13	18	20	24	29	8
14th April 2004	9	12	14	19	31	43	32
10th April 2004	20	33	36	45	46	47	39
7th April 2004	1	10	18	20	30	40	34
3rd April 2004	3	17	22	25	40	46	27
31st March 2004	2	3	17	18	19	46	30
27th March 2004	7	19	31	43	45	49	36
24th March 2004	5	15	19	24	26	46	43
20th March 2004	9	13	21	25	38	41	33
17th March 2004	2	23	25	33	34	41	3
13th March 2004	9	27	32	38	39	49	46
10th March 2004	2	17	35	41	46	48	5
6th March 2004	12	17	25	26	43	44	2
3rd March 2004	1	2	7	16	43	44	20
28th February 2004	3	15	17	26	27	46	38
25th February 2004	1	9	25	27	37	40	45
21st February 2004	4	5	26	33	38	44	49
18th February 2004	21	22	26	27	40	47	3
14th February 2004	1	5	12	17	31	44	36
11th February 2004	4	10	14	19	21	28	12
7th February 2004	3	14	26	27	35	44	28
4th February 2004	8	22	37	38	45	47	43
31st January 2004	1	20	23	36	38	49	7
28th January 2004	3	14	20	23	25	45	12
24th January 2004	3	8	17	20	26	47	38
21st January 2004	1	7	26	40	43	45	46
17th January 2004	2	12	25	40	41	47	14
14th January 2004	1	7	12	24	44	49	5
10th January 2004	13	16	18	21	32	33	26
7th January 2004	2	6	13	20	42	48	37
3rd January 2004	9	13	24	36	44	45	30
31st December 2003	13	14	17	20	39	40	23
27th December 2003	5	9	17	31	37	44	3
24th December 2003	5	12	21	28	30	45	38
20th December 2003	4	18	20	31	39	48	9
17th December 2003	5	14	17	25	34	44	11
13th December 2003	5	7	10	30	34	35	1
10th December 2003	2	13	14	24	29	42	17
6th December 2003	7	21	31	38	42	48	14
3rd December 2003	3	11	27	31	33	35	1
29th November 2003	13	17	26	27	29	45	6
26th November 2003	3	5	7	25	40	47	42
22nd November 2003	2	16	25	34	37	48	13
19th November 2003	9	10	13	23	28	29	33
15th November 2003	18	27	33	34	44	47	42
12th November 2003	3	4	41	44	45	48	18
8th November 2003	2	23	28	43	47	49	29
5th November 2003	5	6	13	34	35	43	18
1st November 2003	8	18	29	31	41	43	34
29th October 2003	8	9	22	29	37	49	33
25th October 2003	8	13	16	19	33	49	26
22nd October 2003	11	17	26	31	40	44	34
18th October 2003	10	25	26	38	46	49	37
15th October 2003	1	10	14	16	25	39	46
11th October 2003	6	9	21	25	27	32	13
8th October 2003	3	11	18	34	37	41	5
4th October 2003	3	28	29	32	37	45	34
1st October 2003	1	11	17	41	42	45	13
27th September 2003	7	8	16	37	43	44	15
24th September 2003	3	5	11	34	38	47	25
20th September 2003	1	6	23	35	36	39	18
17th September 2003	6	11	13	30	31	37	34
13th September 2003	12	21	26	37	43	49	25
10th September 2003	1	15	24	34	40	48	12
6th September 2003	11	27	41	45	46	49	22
3rd September 2003	13	15	16	18	26	33	9
30th August 2003	3	6	37	38	45	47	11
27th August 2003	7	14	20	23	38	46	32
23rd August 2003	2	6	19	27	35	47	1
20th August 2003	12	16	20	29	36	47	24
16th August 2003	11	15	17	19	32	39	30
13th August 2003	5	6	13	16	27	30	44
9th August 2003	5	7	10	13	27	29	43
6th August 2003	4	16	27	31	37	38	44
2nd August 2003	6	13	23	26	33	34	7
30th July 2003	4	6	12	18	41	48	8
26th July 2003	11	22	26	35	41	46	8
23rd July 2003	2	7	15	36	37	49	9
19th July 2003	4	13	33	36	41	47	46
16th July 2003	14	21	26	33	35	46	42
12th July 2003	4	8	13	21	29	35	3
9th July 2003	4	6	9	13	46	48	31
5th July 2003	4	15	26	37	41	45	40
2nd July 2003	5	8	12	14	25	37	6
28th June 2003	7	9	19	20	25	44	34
25th June 2003	10	14	15	27	41	47	36
21st June 2003	12	22	25	34	39	40	32
18th June 2003	1	11	29	30	42	44	10
14th June 2003	7	8	21	22	27	29	47
11th June 2003	3	9	24	37	46	49	14
7th June 2003	17	20	23	30	40	47	11
4th June 2003	18	19	29	33	40	47	43
31st May 2003	14	18	22	23	31	45	32
28th May 2003	6	16	20	29	33	45	39
24th May 2003	6	12	15	25	31	47	46
21st May 2003	3	7	16	26	38	47	10
17th May 2003	11	17	29	39	41	48	25
14th May 2003	7	32	37	38	44	45	40
10th May 2003	5	13	15	20	24	42	41
7th May 2003	4	20	28	33	43	48	8
3rd May 2003	5	12	31	35	37	46	9
30th April 2003	6	7	19	29	43	47	24
26th April 2003	3	17	20	30	32	35	6
23rd April 2003	6	9	14	29	34	45	49
19th April 2003	4	12	40	43	48	49	27
16th April 2003	8	18	21	26	42	48	31
12th April 2003	5	7	9	25	28	48	27
9th April 2003	8	10	15	16	31	46	25
5th April 2003	15	21	31	36	44	49	5
2nd April 2003	1	25	32	33	34	35	7
29th March 2003	5	7	18	30	37	46	19
26th March 2003	4	6	7	18	46	47	36
22nd March 2003	5	24	31	37	38	47	10
19th March 2003	2	20	30	43	44	47	4
15th March 2003	7	15	29	33	40	45	39
12th March 2003	16	18	21	22	32	33	5
8th March 2003	8	20	22	24	33	44	30
5th March 2003	6	8	19	27	45	46	34
1st March 2003	5	17	22	34	40	47	45
26th February 2003	1	5	18	19	24	28	30
22nd February 2003	2	6	17	34	46	48	49
19th February 2003	3	24	27	29	32	45	6
15th February 2003	3	11	12	25	32	38	36
12th February 2003	8	23	29	34	40	47	4
8th February 2003	15	23	24	28	30	41	5
5th February 2003	7	9	33	35	45	47	36
1st February 2003	1	5	29	43	44	48	16
29th January 2003	1	6	29	34	41	46	10
25th January 2003	9	14	17	32	39	49	36
22nd January 2003	18	22	26	29	35	37	24
18th January 2003	4	6	11	25	30	44	21
15th January 2003	15	17	25	36	38	45	14
11th January 2003	5	9	26	28	32	41	40
8th January 2003	1	2	12	16	28	41	11
4th January 2003	5	13	21	30	37	46	18
1st January 2003	2	5	32	34	38	49	7
28th December 2002	12	14	15	27	28	39	34
25th December 2002	1	17	19	22	36	44	21
21st December 2002	26	29	35	45	48	49	27
18th December 2002	10	11	26	34	40	44	5
14th December 2002	7	19	21	30	36	44	39
11th December 2002	5	8	13	37	40	43	26
7th December 2002	1	14	26	30	33	38	21
4th December 2002	1	3	4	11	34	40	47
30th November 2002	1	2	12	30	37	43	47
27th November 2002	7	9	11	26	35	48	28
23rd November 2002	7	10	15	19	24	29	25
20th November 2002	21	29	32	38	40	42	47
16th November 2002	20	24	26	27	33	41	8
13th November 2002	6	7	16	25	40	48	17
9th November 2002	12	13	30	31	44	49	45
6th November 2002	2	8	19	31	43	48	46
2nd November 2002	4	8	11	21	27	48	3
30th October 2002	5	6	13	22	29	46	8
26th October 2002	5	6	14	29	33	47	43
23rd October 2002	7	11	24	29	32	36	42
19th October 2002	10	14	20	28	32	40	33
16th October 2002	2	14	23	36	46	47	25
12th October 2002	6	18	23	24	28	46	38
9th October 2002	12	21	23	26	34	47	3
5th October 2002	12	13	16	20	24	26	1
2nd October 2002	1	14	16	18	38	49	13
28th September 2002	5	16	17	31	38	45	1
25th September 2002	2	24	33	34	36	37	48
21st September 2002	3	19	29	34	35	36	11
18th September 2002	4	14	39	42	46	48	26
14th September 2002	6	16	23	31	34	39	24
11th September 2002	2	8	12	15	28	49	21
7th September 2002	3	4	8	12	24	28	31
4th September 2002	2	8	10	14	31	39	30
31st August 2002	6	7	10	11	14	47	28
28th August 2002	2	11	20	29	30	48	38
24th August 2002	2	7	21	43	44	46	29
21st August 2002	4	7	13	25	37	45	33
17th August 2002	14	20	22	41	43	49	16
14th August 2002	11	28	33	37	40	46	16
10th August 2002	13	16	18	27	43	45	25
7th August 2002	2	16	21	22	28	47	18
3rd August 2002	4	14	24	27	30	40	38
31st July 2002	9	11	27	33	40	42	25
27th July 2002	1	5	13	22	28	43	9
24th July 2002	2	4	8	15	22	49	31
20th July 2002	9	26	28	30	37	41	11
17th July 2002	3	10	16	36	39	46	42
13th July 2002	19	27	29	30	40	45	4
10th July 2002	1	5	7	10	26	49	19
6th July 2002	10	21	23	28	31	39	7
3rd July 2002	25	27	28	36	37	40	17
29th June 2002	8	22	41	43	48	49	46
26th June 2002	2	10	20	25	44	48	27
22nd June 2002	12	15	18	23	24	46	9
19th June 2002	5	10	34	35	36	45	18
15th June 2002	20	29	38	39	42	46	23
12th June 2002	3	4	15	18	34	47	45
8th June 2002	2	12	19	38	43	48	13
5th June 2002	1	2	9	15	20	38	13
1st June 2002	7	8	12	37	46	48	41
29th May 2002	2	6	8	15	24	44	21
25th May 2002	12	28	31	34	36	42	30
22nd May 2002	4	8	9	26	34	43	48
18th May 2002	13	15	24	34	42	47	23
15th May 2002	1	4	14	20	41	44	9
11th May 2002	9	33	36	40	46	47	35
8th May 2002	1	10	30	37	44	49	39
4th May 2002	15	23	38	39	44	49	18
1st May 2002	1	6	25	31	33	43	49
27th April 2002	3	8	12	36	40	47	21
24th April 2002	7	22	35	36	41	49	40
20th April 2002	18	20	27	32	34	36	3
17th April 2002	19	35	36	39	44	48	11
13th April 2002	15	27	35	38	44	46	23
10th April 2002	3	5	24	26	33	46	11
6th April 2002	1	11	14	18	20	38	37
3rd April 2002	3	8	29	40	43	44	17
30th March 2002	1	18	26	34	42	48	7
27th March 2002	17	26	30	34	43	48	46
23rd March 2002	2	4	9	31	36	40	3
20th March 2002	3	11	12	17	29	41	23
16th March 2002	2	17	24	26	35	47	41
13th March 2002	12	14	20	23	43	47	3
9th March 2002	4	6	16	38	44	45	9
6th March 2002	7	18	20	26	28	31	13
2nd March 2002	3	11	13	28	40	47	16
27th February 2002	4	7	16	36	39	40	13
23rd February 2002	7	28	38	39	44	48	6
20th February 2002	4	15	21	29	30	35	8
16th February 2002	16	29	34	40	46	48	3
13th February 2002	1	2	6	24	40	47	7
9th February 2002	7	14	20	30	35	36	10
6th February 2002	1	5	14	15	20	43	32
2nd February 2002	11	17	22	26	43	48	27
30th January 2002	2	4	6	11	37	47	22
26th January 2002	3	27	31	34	35	40	22
23rd January 2002	1	7	8	33	40	44	28
19th January 2002	7	9	22	35	40	47	36
16th January 2002	13	17	18	28	37	44	32
12th January 2002	1	7	13	30	34	36	38
9th January 2002	8	12	15	23	28	39	43
5th January 2002	4	19	20	35	41	46	27
2nd January 2002	8	9	15	22	26	39	30
29th December 2001	25	26	34	36	43	46	9
26th December 2001	3	6	9	10	13	20	29
22nd December 2001	14	27	34	38	44	45	24
19th December 2001	10	17	19	20	25	35	11
15th December 2001	1	8	18	31	34	37	27
12th December 2001	18	30	31	32	43	44	37
8th December 2001	2	3	4	18	28	43	15
5th December 2001	10	13	31	43	47	48	44
1st December 2001	2	3	6	7	18	36	14
28th November 2001	1	21	29	42	45	47	8
24th November 2001	2	7	21	33	39	46	15
21st November 2001	2	8	12	18	24	35	43
17th November 2001	4	15	21	31	41	49	43
14th November 2001	1	20	27	42	46	48	32
10th November 2001	3	13	17	26	33	35	23
7th November 2001	2	5	13	18	29	42	35
3rd November 2001	4	8	14	26	29	43	16
31st October 2001	12	15	29	30	45	47	8
27th October 2001	18	21	25	26	32	48	38
24th October 2001	4	12	21	26	43	46	16
20th October 2001	9	10	22	38	43	44	20
17th October 2001	18	21	25	34	36	45	11
13th October 2001	14	17	22	32	36	49	16
10th October 2001	9	25	42	43	46	47	16
6th October 2001	1	18	27	28	43	47	11
3rd October 2001	19	20	22	28	40	42	1
29th September 2001	2	11	16	18	21	33	5
26th September 2001	2	6	12	17	39	47	8
22nd September 2001	10	19	27	29	33	36	23
19th September 2001	10	24	25	30	40	48	21
15th September 2001	4	22	24	32	42	43	18
12th September 2001	7	15	34	38	43	45	29
8th September 2001	4	22	25	27	39	45	31
5th September 2001	8	9	21	34	42	43	5
1st September 2001	7	8	18	23	47	48	49
29th August 2001	7	9	22	23	37	42	36
25th August 2001	1	7	18	23	29	43	4
22nd August 2001	5	13	15	28	31	34	18
18th August 2001	5	19	26	29	40	42	14
15th August 2001	14	22	27	32	40	47	26
11th August 2001	12	14	16	23	24	45	11
8th August 2001	16	19	29	35	36	38	47
4th August 2001	1	11	15	33	36	49	5
1st August 2001	6	33	39	41	42	44	25
28th July 2001	15	26	29	41	46	48	23
25th July 2001	6	8	13	24	34	46	12
21st July 2001	1	11	22	27	33	49	10
18th July 2001	5	10	13	19	22	47	30
14th July 2001	8	21	25	35	40	41	5
11th July 2001	9	23	27	31	35	48	1
7th July 2001	5	17	29	31	33	46	20
4th July 2001	3	5	9	31	40	41	47
30th June 2001	3	8	15	32	46	48	44
27th June 2001	1	3	19	27	30	48	11
23rd June 2001	3	15	24	36	42	47	49
20th June 2001	2	3	13	17	23	32	39
16th June 2001	14	19	20	21	24	28	32
13th June 2001	7	18	22	30	36	43	24
9th June 2001	1	14	23	25	30	41	43
6th June 2001	3	10	17	22	24	40	46
2nd June 2001	5	6	11	17	29	37	32
30th May 2001	9	11	12	22	37	48	8
26th May 2001	2	19	25	30	41	45	21
23rd May 2001	5	9	15	21	42	43	32
19th May 2001	7	8	18	29	34	44	37
16th May 2001	11	17	29	34	37	45	19
12th May 2001	3	6	25	26	42	44	2
9th May 2001	3	5	7	10	30	43	23
5th May 2001	19	20	23	39	40	43	47
2nd May 2001	1	31	38	43	45	46	40
28th April 2001	9	15	26	28	33	39	8
25th April 2001	11	18	20	27	39	46	45
21st April 2001	16	17	19	27	30	37	6
18th April 2001	11	16	20	25	46	48	5
14th April 2001	3	12	14	30	33	40	36
11th April 2001	2	8	11	24	30	36	5
7th April 2001	2	11	25	27	40	44	28
4th April 2001	1	16	17	24	31	32	15
31st March 2001	1	12	13	28	32	44	47
28th March 2001	12	19	32	34	39	43	35
24th March 2001	1	27	31	33	35	47	41
21st March 2001	4	20	21	27	42	47	43
17th March 2001	9	17	19	22	29	37	24
14th March 2001	6	20	31	36	38	44	4
10th March 2001	5	7	8	12	23	28	39
7th March 2001	19	20	22	24	38	42	41
3rd March 2001	1	2	4	18	28	35	8
28th February 2001	6	9	17	18	20	39	27
24th February 2001	5	12	25	34	35	45	36
21st February 2001	5	10	23	36	40	44	18
17th February 2001	9	13	27	28	38	42	20
14th February 2001	12	13	14	32	41	43	6
10th February 2001	9	11	36	38	46	47	12
7th February 2001	9	23	29	38	39	43	45
3rd February 2001	15	17	21	22	43	45	34
31st January 2001	3	19	29	34	38	45	40
27th January 2001	26	30	32	37	41	47	8
24th January 2001	14	25	26	33	36	44	7
20th January 2001	4	9	10	19	26	36	30
17th January 2001	3	9	11	28	29	47	37
13th January 2001	3	5	33	40	45	46	21
10th January 2001	17	25	40	42	45	49	33
6th January 2001	17	30	37	41	43	48	34
3rd January 2001	5	7	12	37	39	46	22
30th December 2000	7	9	17	27	31	48	41
27th December 2000	6	9	17	33	43	45	37
23rd December 2000	11	15	24	30	31	33	25
20th December 2000	13	41	42	45	46	49	48
16th December 2000	4	17	27	33	34	45	42
13th December 2000	14	16	18	19	34	40	45
9th December 2000	9	19	21	30	38	40	33
6th December 2000	2	14	21	25	32	47	22
2nd December 2000	3	6	20	24	36	47	34
29th November 2000	6	13	23	24	31	42	27
25th November 2000	12	23	24	31	45	46	33
22nd November 2000	4	32	36	37	40	49	42
18th November 2000	5	9	23	28	29	48	26
15th November 2000	24	25	28	36	37	42	40
11th November 2000	21	26	29	42	44	49	33
8th November 2000	12	21	33	39	47	49	46
4th November 2000	5	6	11	20	25	47	34
1st November 2000	9	13	21	23	36	47	15
28th October 2000	3	10	23	40	43	46	42
25th October 2000	7	12	16	29	37	43	49
21st October 2000	38	43	44	45	46	47	17
18th October 2000	2	9	11	23	27	45	17
14th October 2000	1	10	14	19	38	45	18
11th October 2000	5	6	21	35	38	46	15
7th October 2000	6	24	25	40	41	44	16
4th October 2000	7	14	19	40	43	49	13
30th September 2000	15	18	20	24	31	41	1
27th September 2000	1	24	29	35	40	45	34
23rd September 2000	2	20	22	31	37	49	27
20th September 2000	3	6	21	30	36	40	14
16th September 2000	15	20	36	37	46	49	45
13th September 2000	2	10	27	29	31	49	46
9th September 2000	9	11	19	22	24	42	12
6th September 2000	20	27	31	40	42	45	32
2nd September 2000	4	6	12	27	28	46	18
30th August 2000	18	19	29	40	43	49	13
26th August 2000	10	23	35	41	43	47	16
23rd August 2000	6	8	14	17	32	47	10
19th August 2000	2	11	14	22	25	34	6
16th August 2000	10	15	16	32	33	41	9
12th August 2000	3	13	14	18	29	40	48
9th August 2000	9	21	39	42	45	49	25
5th August 2000	11	33	37	40	45	46	17
2nd August 2000	2	3	12	27	31	47	11
29th July 2000	5	12	19	35	37	43	2
26th July 2000	2	3	25	37	39	40	46
22nd July 2000	1	12	18	23	42	47	26
19th July 2000	15	17	32	42	43	45	9
15th July 2000	4	20	28	34	42	49	25
12th July 2000	16	21	31	35	42	44	25
8th July 2000	5	10	12	38	40	41	11
5th July 2000	11	15	19	27	40	48	16
1st July 2000	10	15	17	20	31	44	4
28th June 2000	3	13	22	23	24	25	7
24th June 2000	1	17	21	27	40	44	36
21st June 2000	11	15	29	31	34	46	7
17th June 2000	5	7	9	33	41	48	43
14th June 2000	5	6	21	26	33	40	22
10th June 2000	1	4	16	22	32	37	33
7th June 2000	7	10	27	42	43	47	44
3rd June 2000	4	8	18	32	38	45	30
31st May 2000	2	5	11	25	32	34	39
27th May 2000	11	14	18	27	30	42	22
24th May 2000	22	23	24	27	30	45	33
20th May 2000	3	5	8	14	27	31	18
17th May 2000	1	13	23	36	37	48	16
13th May 2000	2	10	11	27	33	37	7
10th May 2000	13	19	23	40	45	49	15
6th May 2000	11	12	19	34	36	45	6
3rd May 2000	12	19	33	36	40	44	24
29th April 2000	1	6	19	25	33	48	27
26th April 2000	5	24	28	35	38	42	36
22nd April 2000	7	14	20	24	28	39	31
19th April 2000	12	16	32	44	47	49	42
15th April 2000	1	18	25	41	47	48	3
12th April 2000	10	29	34	42	46	47	40
8th April 2000	5	10	24	27	30	45	2
5th April 2000	5	9	12	20	25	27	39
1st April 2000	3	16	32	39	46	49	19
29th March 2000	10	11	12	19	41	48	34
25th March 2000	10	30	31	35	43	44	46
22nd March 2000	3	8	17	24	27	43	10
18th March 2000	4	16	19	26	35	43	47
15th March 2000	4	5	26	29	30	34	22
11th March 2000	3	12	26	34	37	41	38
8th March 2000	11	21	27	29	39	45	34
4th March 2000	10	14	16	19	23	36	2
1st March 2000	4	10	14	19	22	27	18
26th February 2000	3	5	10	41	43	45	8
23rd February 2000	1	5	29	32	37	43	44
19th February 2000	7	9	13	25	27	47	14
16th February 2000	11	18	25	28	34	44	14
12th February 2000	7	22	25	35	40	42	11
9th February 2000	3	11	16	24	36	49	45
5th February 2000	4	20	24	44	46	47	14
2nd February 2000	8	20	34	36	41	43	31
29th January 2000	6	7	22	33	36	40	9
26th January 2000	12	17	25	44	45	47	43
22nd January 2000	4	14	18	36	39	44	11
19th January 2000	2	6	27	40	41	47	37
15th January 2000	1	9	15	26	47	48	13
12th January 2000	6	14	20	32	37	44	24
8th January 2000	6	16	27	30	34	35	13
5th January 2000	3	12	22	35	40	47	19
1st January 2000	2	34	36	41	43	45	4
29th December 1999	6	10	15	17	28	44	49
25th December 1999	2	8	42	45	47	49	28
22nd December 1999	22	23	32	34	36	47	45
18th December 1999	7	32	35	36	47	48	15
15th December 1999	2	20	24	25	35	45	14
11th December 1999	4	9	11	16	17	44	31
8th December 1999	7	14	24	27	29	49	5
4th December 1999	3	8	9	33	39	49	35
1st December 1999	6	9	12	21	27	32	10
27th November 1999	8	11	14	34	41	42	1
24th November 1999	1	19	22	29	35	48	16
20th November 1999	2	10	14	24	31	45	23
17th November 1999	21	26	27	32	42	44	17
13th November 1999	5	14	20	22	40	43	38
10th November 1999	2	8	20	28	41	42	25
6th November 1999	15	16	22	33	34	43	11
3rd November 1999	5	26	30	34	41	44	4
30th October 1999	18	20	27	34	39	43	21
27th October 1999	2	3	22	32	33	34	5
23rd October 1999	9	19	36	40	42	48	22
20th October 1999	5	14	17	32	40	46	42
16th October 1999	15	16	23	38	41	46	40
13th October 1999	24	37	41	44	45	47	31
9th October 1999	1	2	14	25	41	44	39
6th October 1999	15	19	27	29	42	48	22
2nd October 1999	13	20	23	31	44	49	17
29th September 1999	3	4	13	34	35	36	49
25th September 1999	2	19	36	45	46	47	22
22nd September 1999	2	11	24	29	42	46	23
18th September 1999	4	7	25	30	42	47	41
15th September 1999	3	5	13	20	27	29	36
11th September 1999	2	3	6	15	39	44	33
8th September 1999	9	18	22	25	42	49	44
4th September 1999	2	12	40	42	45	47	28
1st September 1999	1	10	17	20	33	45	8
28th August 1999	17	26	36	39	44	47	4
25th August 1999	4	19	27	28	32	36	15
21st August 1999	11	14	16	21	32	39	36
18th August 1999	4	7	13	31	36	37	28
14th August 1999	6	8	12	13	18	46	3
11th August 1999	19	27	33	41	43	46	42
7th August 1999	4	10	23	25	39	42	11
4th August 1999	4	11	19	21	23	40	44
31st July 1999	5	14	26	31	38	48	6
28th July 1999	7	24	28	37	48	49	8
24th July 1999	4	7	10	25	35	38	13
21st July 1999	4	7	12	17	24	32	21
17th July 1999	8	14	39	41	42	49	13
14th July 1999	5	9	12	42	48	49	36
10th July 1999	17	23	30	36	48	49	42
7th July 1999	12	16	20	26	43	44	24
3rd July 1999	2	5	11	15	31	36	41
30th June 1999	5	20	26	34	37	46	12
26th June 1999	5	21	29	30	36	42	11
23rd June 1999	9	15	22	37	40	49	33
19th June 1999	10	29	31	32	38	47	21
16th June 1999	9	11	12	17	33	42	30
12th June 1999	10	22	37	38	41	42	43
9th June 1999	9	12	22	26	29	32	4
5th June 1999	13	23	24	37	46	47	10
2nd June 1999	3	14	22	37	46	48	43
29th May 1999	2	10	12	15	18	36	14
26th May 1999	14	16	31	34	36	44	13
22nd May 1999	2	8	12	27	37	39	11
19th May 1999	2	5	18	36	37	47	13
15th May 1999	2	14	28	30	38	45	1
12th May 1999	2	5	18	29	35	37	24
8th May 1999	3	4	9	24	46	49	8
5th May 1999	1	26	29	37	40	43	38
1st May 1999	6	12	18	20	30	45	40
28th April 1999	11	14	16	17	19	26	35
24th April 1999	2	9	16	35	41	48	29
21st April 1999	13	20	22	32	39	43	5
17th April 1999	24	28	29	31	36	40	25
14th April 1999	17	20	28	34	40	42	11
10th April 1999	4	23	33	34	36	47	16
7th April 1999	2	25	38	42	45	48	20
3rd April 1999	11	22	24	31	32	36	2
31st March 1999	3	12	18	28	31	36	14
27th March 1999	15	21	32	34	36	38	13
24th March 1999	22	26	32	38	45	46	10
20th March 1999	2	12	16	19	36	37	18
17th March 1999	7	9	12	30	41	44	24
13th March 1999	5	24	30	33	37	40	31
10th March 1999	7	9	10	13	15	34	47
6th March 1999	14	32	35	47	48	49	13
3rd March 1999	2	3	5	10	26	27	35
27th February 1999	12	24	25	29	39	42	3
24th February 1999	2	17	19	20	26	41	11
20th February 1999	9	16	27	28	32	45	43
17th February 1999	8	15	27	40	45	46	34
13th February 1999	7	12	30	35	44	49	39
10th February 1999	9	26	32	41	48	49	7
6th February 1999	6	11	20	28	33	49	47
3rd February 1999	10	17	19	23	25	35	6
30th January 1999	4	22	23	38	42	43	49
27th January 1999	12	29	38	46	48	49	7
23rd January 1999	4	5	9	17	30	41	20
20th January 1999	1	10	16	38	44	45	20
16th January 1999	1	3	5	27	30	45	4
13th January 1999	1	2	6	10	14	29	3
9th January 1999	1	3	18	23	24	35	29
6th January 1999	6	11	30	36	37	48	24
2nd January 1999	6	28	33	34	36	48	27
30th December 1998	10	13	16	19	25	31	23
26th December 1998	2	8	10	14	18	44	23
23rd December 1998	3	15	17	18	24	44	23
19th December 1998	6	12	17	26	38	44	14
16th December 1998	11	12	16	19	26	37	33
12th December 1998	10	11	20	29	43	45	39
9th December 1998	17	18	19	36	41	42	25
5th December 1998	4	12	15	18	19	32	27
2nd December 1998	1	3	5	6	24	39	16
28th November 1998	3	22	25	33	39	41	21
25th November 1998	6	16	17	28	45	49	3
21st November 1998	2	9	21	24	35	46	5
18th November 1998	1	2	6	22	36	47	41
14th November 1998	4	21	23	31	43	45	25
11th November 1998	3	5	6	12	14	30	19
7th November 1998	14	27	31	38	45	47	44
4th November 1998	15	20	21	22	26	35	31
31st October 1998	3	11	24	37	38	39	42
28th October 1998	9	10	23	35	42	49	28
24th October 1998	19	20	21	27	34	43	3
21st October 1998	4	8	15	30	41	45	26
17th October 1998	10	14	15	17	23	25	26
14th October 1998	6	22	28	32	42	45	10
10th October 1998	3	8	21	23	33	49	37
7th October 1998	1	6	14	18	25	34	41
3rd October 1998	1	6	17	20	33	44	26
30th September 1998	10	15	22	25	32	34	37
26th September 1998	13	15	28	31	35	45	4
23rd September 1998	1	13	26	28	29	41	43
19th September 1998	13	15	26	32	34	36	33
16th September 1998	8	21	23	29	30	37	3
12th September 1998	5	9	10	15	21	41	42
9th September 1998	10	30	37	44	47	49	11
5th September 1998	4	6	29	32	33	38	1
2nd September 1998	9	20	26	34	44	49	18
29th August 1998	8	20	22	36	47	49	45
26th August 1998	1	4	22	26	37	47	7
22nd August 1998	12	17	21	23	38	44	14
19th August 1998	1	4	8	9	47	48	24
15th August 1998	12	13	15	37	41	49	45
12th August 1998	15	16	38	39	41	45	8
8th August 1998	3	20	21	33	35	45	26
5th August 1998	1	4	14	17	31	44	27
1st August 1998	10	11	19	34	45	46	28
29th July 1998	1	4	14	21	22	29	31
25th July 1998	10	11	33	38	39	45	44
22nd July 1998	2	3	22	31	34	45	37
18th July 1998	6	16	17	23	34	35	49
15th July 1998	5	31	37	38	43	49	14
11th July 1998	10	13	27	28	31	49	47
8th July 1998	10	26	28	35	38	39	3
4th July 1998	2	19	23	29	46	47	40
1st July 1998	9	12	25	31	36	48	39
27th June 1998	6	20	26	40	42	46	5
24th June 1998	1	5	22	42	47	49	20
20th June 1998	2	6	16	24	34	38	8
17th June 1998	6	15	23	30	34	43	5
13th June 1998	12	16	20	27	43	44	41
10th June 1998	1	2	6	10	16	21	19
6th June 1998	5	6	31	33	44	49	43
3rd June 1998	2	27	32	35	41	47	4
30th May 1998	1	5	12	13	16	21	20
27th May 1998	4	9	15	20	37	43	47
23rd May 1998	1	21	26	31	32	47	25
20th May 1998	10	11	20	22	31	39	21
16th May 1998	4	20	25	28	35	42	31
13th May 1998	4	15	23	30	35	49	41
9th May 1998	7	14	27	32	46	49	33
6th May 1998	7	17	24	32	34	43	13
2nd May 1998	5	12	13	15	30	49	22
29th April 1998	3	17	28	30	47	48	35
25th April 1998	2	8	20	28	39	40	21
22nd April 1998	8	19	35	42	43	48	29
18th April 1998	2	23	24	28	31	35	29
15th April 1998	10	12	27	31	37	42	25
11th April 1998	8	29	34	37	39	47	12
8th April 1998	9	12	15	29	32	37	48
